Date,Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%
01-01-2025,16:55:00,40,Active,42.17,1.673,5.542,31.331,2.03,2.649,496.885,0.078,7.179
01-01-2025,16:56:00,37,Active,48.948,2.606,6.378,48.605,3.62,0.099,450.897,0.468,10.731
01-01-2025,16:57:00,36,Active,31.224,0.417,7.422,24.684,1.618,2.164,458.526,0.345,14.091
01-01-2025,16:58:00,24,Idle,39.569,4.437,9.576,1.114,3.487,7.067,368.312,0.543,8.868
01-01-2025,16:59:00,31,Active,35.306,3.561,7.638,44.361,3.287,8.136,420.125,0.352,10.054
01-01-2025,17:00:00,6,Active,67.512,2.682,4.055,32.999,4.99,2.293,295.803,0.204,10.425
01-01-2025,17:01:00,2,Active,55.883,3.119,5.308,26.672,1.106,4.541,281.281,0.954,12.95
01-01-2025,17:02:00,20,Active,40.914,1.417,8.799,45.07,0.793,8.511,73.671,0.508,4.099
01-01-2025,17:03:00,28,Active,64.993,3.794,3.504,6.213,0.755,9.262,337.377,0.673,8.216
01-01-2025,17:04:00,11,Active,56.063,0.568,9.557,37.8,2.817,2.454,483.832,0.76,14.643
01-01-2025,17:05:00,4,Active,86.291,4.963,6.272,19.756,4.155,5.404,124.93,0.12,9.841
01-01-2025,17:06:00,15,Active,65.221,3.909,7.759,25.7,3.088,4.922,384.756,0.855,2.405
01-01-2025,17:07:00,6,Active,69.324,3.573,8.549,48.859,0.336,8.111,307.896,0.337,7.108
01-01-2025,17:08:00,49,Active,68.953,0.422,2.408,35.497,2.001,8.873,305.581,0.596,8.426
01-01-2025,17:09:00,30,Active,48.171,0.899,6.241,12.911,1.185,6.714,328.689,0.638,12.115
01-01-2025,17:10:00,38,Active,82.846,3.763,3.007,7.997,3.501,3.345,435.352,0.667,13.959
01-01-2025,17:11:00,2,Active,67.547,4.399,7.252,24.089,4.26,7.632,379.354,0.03,12.121
01-01-2025,17:12:00,15,Active,88.518,1.511,7.249,36.338,4.098,8.196,445.33,0.498,6.019
01-01-2025,17:13:00,11,Idle,87.57,1.985,7.653,49.982,2.579,9.161,474.738,0.291,4.874
01-01-2025,17:14:00,8,Active,65.226,4.479,9.922,41.406,2.299,7.233,324.628,0.604,4.188
01-01-2025,17:15:00,26,Active,34.303,4.997,7.867,1.117,1.696,5.769,183.737,0.451,12.051
01-01-2025,17:16:00,45,Idle,72.346,1.625,2.914,49.119,0.67,3.042,429.396,0.413,1.065
01-01-2025,17:17:00,44,Active,30.502,2.791,5.771,33.51,3.856,7.519,225.676,0.529,4.886
01-01-2025,17:18:00,5,Active,71.407,2.808,3,22.769,0.159,4.173,122.937,0.555,12.836
01-01-2025,17:19:00,6,Active,58.487,4.019,3.824,38.988,1.94,1.978,59.664,0.281,0.31
01-01-2025,17:20:00,26,Active,63.003,3.522,7.839,21.607,4.553,9.297,266.795,0.122,8.98
01-01-2025,17:21:00,4,Active,83.565,1.128,4.658,17.723,0.606,5.438,208.439,0.662,6.28
01-01-2025,17:22:00,19,Active,71.76,4.862,2.221,1.762,4.933,4.447,174.075,0.421,3.064
01-01-2025,17:23:00,20,Idle,57.867,0.527,8.962,45.605,1.516,4.068,50.566,0.636,6.371
01-01-2025,17:24:00,33,Active,80.022,3.809,8.054,6.61,3.354,9.501,68.809,0.528,9.645
01-01-2025,17:25:00,20,Active,49.081,4.434,3.848,14.732,2.85,8.088,274.658,0.111,1.556
01-01-2025,17:26:00,49,Active,83.622,1.526,7.456,6.145,2.157,5.066,124.157,0.883,0.078
01-01-2025,17:27:00,12,Idle,36.444,3.392,6.92,45.265,4.464,1.977,481.513,0.328,6.977
01-01-2025,17:28:00,47,Active,84.5,0.151,1.527,3.647,2.15,7.558,190.455,0.3,9.403
01-01-2025,17:29:00,1,Active,66.719,0.62,1.614,24.25,1.409,2.346,486.325,0.809,0.005
01-01-2025,17:30:00,26,Active,81.686,3.439,2.609,1.564,4.21,0.768,348.099,0.226,2.078
01-01-2025,17:31:00,14,Maintenance,69.538,0.378,7.754,10.025,3.857,3.138,460.763,0.207,5.706
01-01-2025,17:32:00,38,Maintenance,82.808,0.775,6.919,43.821,3.479,4.613,450,0.686,11.873
01-01-2025,17:33:00,37,Active,75.248,1.38,2.91,4.638,1.334,3.157,84.412,0.348,0.136
01-01-2025,17:34:00,11,Active,32.1,3.387,8.748,19.861,4.457,7.931,181.084,0.339,8.29
01-01-2025,17:35:00,36,Maintenance,41.235,1.932,8.379,24.069,1.539,5.016,174.959,0.697,13.394
01-01-2025,17:36:00,13,Active,56.066,4.076,4.239,8.904,4.941,7.381,118.489,0.883,4.295
01-01-2025,17:37:00,43,Idle,83.83,3.857,9.63,21.605,2.163,6.3,194.174,0.22,8.313
01-01-2025,17:38:00,3,Active,89.481,1.59,7.812,36.624,4.821,0.239,365.173,0.864,13.666
01-01-2025,17:39:00,33,Active,39.134,1.233,6.63,12.981,2.011,7.905,364.002,0.541,7.732
01-01-2025,17:40:00,6,Idle,86.897,2.167,3.66,15.017,0.218,2.852,82.364,0.585,9.85
01-01-2025,17:41:00,50,Idle,50.54,0.101,9.775,9.681,0.832,7.634,180.735,0.794,10.496
01-01-2025,17:42:00,10,Active,42.898,4.813,1.706,33.733,0.677,0.197,419.441,0.66,8.796
01-01-2025,17:43:00,5,Idle,36.305,4.264,6.824,11.218,3.664,8.195,296.867,0.131,7.249
01-01-2025,17:44:00,23,Idle,35.815,2.42,8.39,31.396,0.366,1.946,277.342,0.762,9.771
01-01-2025,17:45:00,10,Idle,86.062,4.356,8.865,45.101,2.08,5.512,100.791,0.194,14.267
01-01-2025,17:46:00,44,Maintenance,52.883,2.782,4.579,48.727,0.233,5.95,189.367,0.441,2.491
01-01-2025,17:47:00,2,Active,87.229,3.577,3.876,12.479,3.144,9.135,254.777,0.095,4.646
01-01-2025,17:48:00,13,Active,60.372,0.478,9.243,19.117,1.672,9.915,70.64,0.99,6.93
01-01-2025,17:49:00,40,Active,53.346,0.113,6.721,18.218,0.461,7.876,299.653,0.1,1.956
01-01-2025,17:50:00,2,Active,76.823,0.216,5.223,3.805,0.706,7.956,489.721,0.37,3.123
01-01-2025,17:51:00,20,Active,57.783,1.347,7.533,18.669,2.377,2.214,406.852,0.137,1.694
01-01-2025,17:52:00,1,Idle,61.177,3.525,4.233,34.457,4.084,8.898,465.892,0.024,12.407
01-01-2025,17:53:00,37,Active,82.66,1.294,2.501,18.498,2.604,9.798,202.44,0.03,11.306
01-01-2025,17:54:00,9,Idle,76.002,4.418,5.366,9.276,4.408,4.191,396.637,0.643,12.424
01-01-2025,17:55:00,17,Active,77.426,4.482,7.608,37.285,1.244,8.218,195.654,0.735,13.567
01-01-2025,17:56:00,9,Active,68.284,2.912,5.529,15.627,1.322,5.628,369.896,0.75,13.117
01-01-2025,17:57:00,11,Idle,39.723,2.201,2.205,34.362,0.435,9.476,338.709,0.499,0.255
01-01-2025,17:58:00,15,Active,36.761,3.321,2.822,32.552,0.872,5.771,440.787,0.457,5.863
01-01-2025,17:59:00,24,Idle,74.894,4.812,8.617,48.802,1.374,7.392,281.784,0.8,14.531
01-01-2025,18:00:00,38,Maintenance,74.432,0.554,1.816,49.553,0.602,0.678,209.599,0.345,0.525
01-01-2025,18:01:00,35,Active,57.359,1.951,7.957,38.032,3.58,1.513,319.906,0.916,4.569
01-01-2025,18:02:00,30,Maintenance,51.628,1.62,9.374,21.567,2.461,7.805,389.636,0.809,14.839
01-01-2025,18:03:00,31,Active,83.933,4.062,4.475,36.592,0.234,9.99,391.775,0.628,3.364
01-01-2025,18:04:00,49,Active,50.837,0.981,6.838,29.741,2.326,5.824,256.919,0.292,8.092
01-01-2025,18:05:00,5,Maintenance,45.713,0.425,9.964,9.226,4.733,5.647,300.965,0.401,12.671
01-01-2025,18:06:00,44,Active,74.496,3.779,3.079,11.235,4.372,4.06,164.631,0.631,1.937
01-01-2025,18:07:00,50,Active,39.49,3.506,8.557,19.746,4.571,4.151,96.985,0.426,7.771
01-01-2025,18:08:00,14,Active,68.867,0.763,7.85,10.313,4.581,3.026,426.297,0.449,13.515
01-01-2025,18:09:00,11,Active,78.132,1.85,8.241,6.618,4.967,1.554,109.193,0.83,1.15
01-01-2025,18:10:00,9,Active,72.351,0.438,1.646,31.734,3.397,0.784,276.353,0.722,3.389
01-01-2025,18:11:00,34,Active,50.037,1.582,7.711,45.236,1.278,8.792,162.925,0.427,13.31
01-01-2025,18:12:00,12,Active,69.938,3.548,5.743,1.538,3.111,1.168,317.539,0.286,12.521
01-01-2025,18:13:00,35,Idle,55.969,3.411,7.115,28.38,2.119,9.194,408.963,0.71,2.58
01-01-2025,18:14:00,35,Active,58.796,2.01,6.906,40.249,3.402,2.6,53.687,0.566,1.548
01-01-2025,18:15:00,1,Active,73.523,0.419,4.31,12.186,4.955,0.31,229.508,0.153,2.561
01-01-2025,18:16:00,40,Idle,68.567,2.145,7.241,2.712,4.576,0.757,236.356,0.962,3.291
01-01-2025,18:17:00,22,Active,47.455,4.176,8.235,26.292,2.945,4.414,82.855,0.918,9.121
01-01-2025,18:18:00,29,Idle,44.733,0.853,8.576,3.702,3.249,3.118,261.13,0.027,8.703
01-01-2025,18:19:00,8,Active,82.127,2.4,3.601,21.331,3.365,8.785,497.196,0.085,12.388
01-01-2025,18:20:00,11,Active,80.943,2.71,6.949,11.945,2.478,9.735,156.493,0.969,3.292
01-01-2025,18:21:00,41,Maintenance,54.111,1.632,8.028,49.656,1.591,3.283,377.96,0.863,9.247
01-01-2025,18:22:00,37,Active,81.898,3.228,9.298,28.448,0.922,9.461,151.772,0.985,0.975
01-01-2025,18:23:00,14,Active,59.354,2.998,8.794,43.481,0.399,1.128,235.848,0.452,10.446
01-01-2025,18:24:00,30,Maintenance,80.991,1.062,8.442,4.313,1.43,7.083,449.728,0.476,6.665
01-01-2025,18:25:00,35,Active,40.923,3.564,1.928,2.556,0.413,7.626,246.545,0.967,5.382
01-01-2025,18:26:00,21,Active,75.928,1.044,4.678,45.561,4.918,2.525,401.915,0.312,11.824
01-01-2025,18:27:00,37,Active,54.69,1.998,5.846,19.46,2.042,5.096,468.57,0.898,9.652
01-01-2025,18:28:00,5,Idle,60.057,1.285,7.732,23.785,3.979,2.538,63.781,0.798,14.893
01-01-2025,18:29:00,19,Maintenance,63.174,3.803,5.332,13.615,1.8,4.466,357.158,0.823,0.857
01-01-2025,18:30:00,14,Active,70.73,0.168,6.616,43.371,4.605,0.766,95.61,0.662,0.578
01-01-2025,18:31:00,26,Active,36.354,2.738,2.224,30.915,2.561,6.83,397.92,0.998,1.983
01-01-2025,18:32:00,4,Maintenance,45.077,2.403,3.739,32.772,0.88,6.467,238.526,0.539,2.225
01-01-2025,18:33:00,25,Active,73.287,2.531,8.558,11.35,4.121,9.599,472.557,0.36,1.099
01-01-2025,18:34:00,45,Active,30.026,1.635,4.868,6.191,1.083,7.387,302.632,0.397,10.861
01-01-2025,18:35:00,42,Active,52.605,3.715,1.756,3.435,4.97,2.651,491.679,0.599,3.203
01-01-2025,18:36:00,25,Maintenance,49.653,0.521,2.919,42.267,2.686,9.194,279.958,0.582,9.022
01-01-2025,18:37:00,18,Active,59.714,3.855,9.611,21.059,4.399,9.888,217.969,0.384,9.152
01-01-2025,18:38:00,40,Idle,88.953,2.864,7.845,11.943,3.998,0.906,175.372,0.47,5.743
01-01-2025,18:39:00,8,Idle,74.961,2.644,4.884,46.557,4.956,9.084,86.052,0.086,1.508
01-01-2025,18:40:00,39,Idle,87.489,2.019,6.356,31.112,4.641,0.677,78.045,0.198,9.182
01-01-2025,18:41:00,40,Active,43.876,2.145,6.739,24.473,2.705,7.627,330.258,0.744,0.032
01-01-2025,18:42:00,14,Idle,71.238,1.283,6.226,19.636,2.242,8.337,225.023,0.386,0.529
01-01-2025,18:43:00,32,Active,72.955,2.807,3.917,10.175,2.662,3.65,403.383,0.47,14.903
01-01-2025,18:44:00,38,Idle,88.027,1.131,3.95,22.345,4.358,3.022,439.304,0.601,9.585
01-01-2025,18:45:00,33,Active,89.786,3.705,9.729,30.089,1.644,0.38,399.911,0.836,8.385
01-01-2025,18:46:00,23,Active,64.65,0.18,3.486,39.579,1.116,2.751,118.66,0.167,13.112
01-01-2025,18:47:00,15,Active,52.097,2.295,9.864,17.279,4.929,5.023,198.747,0.16,10.839
01-01-2025,18:48:00,33,Idle,75.17,1.203,6.581,44.99,3.644,8.847,145.763,1,8.719
01-01-2025,18:49:00,25,Active,50.48,3.185,9.111,24.885,0.492,4.433,359.671,0.218,11.781
01-01-2025,18:50:00,17,Idle,40.779,4.563,7.216,25.095,2.073,4.732,470.697,0.762,12.98
01-01-2025,18:51:00,33,Idle,66.599,1.742,5.19,34.54,4.695,6.821,208.24,0.502,5.657
01-01-2025,18:52:00,47,Active,72.667,0.247,2.529,39.787,0.45,9.159,314.708,0.287,9.317
01-01-2025,18:53:00,2,Active,53.957,3.999,3.615,29.478,4.162,7.554,168.527,0.353,5.611
01-01-2025,18:54:00,14,Active,89.91,3.217,7.262,43.787,0.108,9.282,170.561,0.557,12.652
01-01-2025,18:55:00,40,Maintenance,47.73,2.974,7.843,22.388,4.842,8.474,113.024,0.414,4.836
01-01-2025,18:56:00,40,Active,44.01,2.331,9.872,44.091,2.072,2.755,433.096,0.873,11.444
01-01-2025,18:57:00,39,Active,73.734,0.717,1.707,35.428,1.828,5.205,238.764,0.176,11.097
01-01-2025,18:58:00,6,Maintenance,30.888,2.979,2.239,24.235,4.394,9.612,143.293,0.439,11.976
01-01-2025,18:59:00,6,Active,61.439,3.72,4.298,39.223,1.979,7.81,319.693,0.822,2.522
01-01-2025,19:00:00,3,Idle,52.972,0.231,9.38,25.642,1.138,2.83,366.235,0.698,2.311
01-01-2025,19:01:00,7,Active,35.732,3.374,8.481,23.435,3.111,7.007,182.298,0.688,14.959
01-01-2025,19:02:00,8,Idle,52.232,0.296,6.603,11.961,4.107,9.258,262.317,0.197,4.618
01-01-2025,19:03:00,42,Active,63.904,0.275,2.063,1.978,1.319,3.871,388.723,0.877,2.882
01-01-2025,19:04:00,15,Idle,62.45,4.927,9.3,38.73,2.984,6.488,180.559,0.128,1.464
01-01-2025,19:05:00,47,Idle,89.376,2.472,2.118,15.116,0.052,1.997,128.501,0.401,6.401
01-01-2025,19:06:00,29,Active,42.942,2.074,3.674,27.603,4.546,0.501,113.735,0.316,10.304
01-01-2025,19:07:00,33,Idle,77.83,2.332,7.309,25.464,0.096,8.154,142.797,0.425,11.441
01-01-2025,19:08:00,30,Active,81.964,4.451,3.119,21.408,4.648,6.186,291.334,0.064,10.96
01-01-2025,19:09:00,39,Active,34.762,0.127,3.445,3.649,4.175,7.222,376.682,0.076,11.902
01-01-2025,19:10:00,27,Active,30.894,1.549,9.999,25.861,1.602,6.916,265.895,0.348,3.786
01-01-2025,19:11:00,36,Active,38.266,2.096,1.931,10.535,1.187,7.294,379.932,0.416,14.805
01-01-2025,19:12:00,29,Active,34.474,3.106,3.333,12.869,3.482,7.194,286.558,0.739,8.864
01-01-2025,19:13:00,38,Active,84.866,1.642,1.803,21.841,3.312,7.77,235.79,0.065,14.335
01-01-2025,19:14:00,33,Active,34.595,4.828,4.529,6.563,1.835,2.912,139.042,0.135,10.982
01-01-2025,19:15:00,37,Active,59.644,1.238,4.246,26.811,2.359,8.269,497.177,0.065,0.446
01-01-2025,19:16:00,27,Maintenance,89.617,0.742,5.52,36.576,4.235,1.521,145.849,0.075,14.483
01-01-2025,19:17:00,33,Idle,53.057,4,6.489,42.753,4.274,7.915,52.949,0.152,0.717
01-01-2025,19:18:00,4,Maintenance,46.3,3.781,9.632,9.315,3.543,4.851,196.185,0.037,14.718
01-01-2025,19:19:00,22,Active,84.407,3.06,8.246,24.623,1.324,5.853,392.407,0.882,0.62
01-01-2025,19:20:00,2,Active,58.997,2.486,9.286,28.353,0.356,2.278,216.976,0.837,8.983
01-01-2025,19:21:00,10,Active,75.209,2.107,6.73,19.872,1.945,8.154,88.936,0.404,14.213
01-01-2025,19:22:00,5,Active,56.736,2.478,6.794,7.023,3.978,2.496,95.784,0.902,13.073
01-01-2025,19:23:00,10,Active,59.305,0.798,8.178,22.006,4.524,8.606,256.094,0.723,6.875
01-01-2025,19:24:00,33,Active,82.233,0.669,1.621,24.159,2.567,1.024,330.364,0.997,3.582
01-01-2025,19:25:00,38,Active,84.351,3.62,8.608,12.096,4.131,0.438,490.2,0.839,3.345
01-01-2025,19:26:00,13,Active,44.061,4.885,1.733,10.877,0.958,2.379,299.994,0.715,1.683
01-01-2025,19:27:00,31,Active,63.937,1.413,8.148,41.539,1.725,5.472,148.398,0.957,12.007
01-01-2025,19:28:00,47,Active,87.248,4.124,2.072,46.488,1.46,3.187,61.823,0.822,1.844
01-01-2025,19:29:00,36,Active,85.963,2.018,9.982,6.718,4.302,3.592,368.263,0.406,1.274
01-01-2025,19:30:00,45,Active,83.435,2.888,9.25,11.432,3.231,1.565,440.344,0.989,9.934
01-01-2025,19:31:00,24,Active,83.099,0.857,9.72,19.413,1.062,0.769,240.122,0.995,8.248
01-01-2025,19:32:00,15,Active,86.955,4.966,4.448,42.954,0.649,9.749,239.475,0.748,8.553
01-01-2025,19:33:00,29,Maintenance,82.728,0.266,4.812,35.129,1.217,1.513,281.736,0.536,9.049
01-01-2025,19:34:00,8,Active,65.017,3.501,4.391,11.72,4.195,1.894,358.179,0.241,4.185
01-01-2025,19:35:00,5,Active,84.061,3.192,6.005,40.486,0.636,4.359,88.14,0.405,13.162
01-01-2025,19:36:00,29,Idle,59.336,0.907,9.568,48.856,3.331,7.596,332.21,0.368,10.842
01-01-2025,19:37:00,47,Maintenance,36.738,4.708,8.469,1.494,2.802,7.857,203.29,0.462,14.528
01-01-2025,19:38:00,4,Active,50.419,1.427,5.939,48.598,3.283,1.796,476.856,0.217,12.008
01-01-2025,19:39:00,12,Active,45.482,1.909,9.448,33.727,2.013,0.6,345.562,0.427,3.774
01-01-2025,19:40:00,45,Active,36.817,1.39,6.897,3.754,0.082,7.127,335.532,0.761,11.755
01-01-2025,19:41:00,2,Active,68.452,4.246,3.618,18.025,2.139,5.96,158.942,0.863,9.849
01-01-2025,19:42:00,27,Maintenance,41.772,1.276,8.441,10.327,3.274,4.838,467.547,0.965,1.686
01-01-2025,19:43:00,31,Active,41.141,2.701,6.446,17.461,4.773,4.845,404.177,0.974,12.734
01-01-2025,19:44:00,36,Active,48.253,2.745,6.725,38.986,3.631,2.697,490.667,0.504,8.549
01-01-2025,19:45:00,36,Active,44.565,2.645,7.807,23.333,3.271,7.861,350.737,0.979,3.787
01-01-2025,19:46:00,26,Active,63.042,3.762,5.43,29.26,2.173,0.587,327.003,0.422,10.635
01-01-2025,19:47:00,43,Idle,30.936,4.049,8.864,45.672,1.694,2.887,161.049,0.534,14.807
01-01-2025,19:48:00,27,Active,56.512,3.441,4.289,16.13,2.425,7.437,418.243,0.137,11.955
01-01-2025,19:49:00,5,Maintenance,69.52,0.304,2.047,19.274,3.319,9.761,456.786,0.269,9.98
01-01-2025,19:50:00,20,Idle,41.269,4.348,2.298,2.134,2.378,9.595,299.878,0.01,11.874
01-01-2025,19:51:00,11,Active,38.993,2.412,7.425,43.611,1.31,3.354,302.135,0.306,2.605
01-01-2025,19:52:00,10,Active,84.349,3.222,4.204,9.159,0.4,5.385,186.109,0.081,8.6
01-01-2025,19:53:00,40,Active,79.204,4.886,7.864,40.252,3.18,7.167,111.308,0.296,7.715
01-01-2025,19:54:00,38,Idle,45.333,3.362,1.647,29.027,3.725,9.651,360.905,0.846,10.26
01-01-2025,19:55:00,6,Active,80.096,4.925,2.323,33.429,1.535,2.485,295.157,0.093,7.378
01-01-2025,19:56:00,8,Active,83.171,4.585,3.021,40.765,2.97,4.278,53.144,0.158,5.606
01-01-2025,19:57:00,23,Idle,36.878,4.922,3.08,49.146,0.535,8.281,105.021,0.411,12.081
01-01-2025,19:58:00,47,Idle,75.14,1.012,4.197,17.449,1.801,5.729,226.399,0.816,12.595
01-01-2025,19:59:00,26,Active,61.405,3.735,1.853,43.746,2.11,1.1,258.971,0.543,13.996
01-01-2025,20:00:00,46,Active,73.635,0.271,6.725,36.112,3.091,2.068,110.045,0.318,2.881
01-01-2025,20:01:00,43,Active,72.721,4.791,2.599,28.918,2.609,3.993,180.583,0.082,12.989
01-01-2025,20:02:00,12,Idle,57.749,2.091,2.741,46.314,0.384,0.024,178.517,0.585,8.51
01-01-2025,20:03:00,26,Idle,30.973,2.189,2.183,42.785,4.631,5.57,349.466,0.756,3.773
01-01-2025,20:04:00,13,Active,69.974,4.198,2.912,6.625,1.262,7.408,387.319,0.697,11.233
01-01-2025,20:05:00,40,Active,65.518,2.158,2.415,47.731,1.486,3.012,426.659,0.657,3.174
01-01-2025,20:06:00,18,Active,59.253,0.895,6.498,5.973,3.612,8.332,333.127,0.655,7.071
01-01-2025,20:07:00,25,Active,71.496,1.542,4.81,49.023,3.679,5.719,60.004,0.154,14.138
01-01-2025,20:08:00,33,Maintenance,63.887,4.179,2.786,16.203,0.529,3.498,160.194,0.18,6.475
01-01-2025,20:09:00,47,Idle,51.105,0.847,4.889,16.011,1.927,1.1,129.062,0.355,3.249
01-01-2025,20:10:00,40,Active,77.659,4.359,4.258,1.95,4.567,0.023,203.449,0.903,3.722
01-01-2025,20:11:00,43,Active,74.43,4.369,8.065,41.169,1.131,5.427,423.478,0.409,11.227
01-01-2025,20:12:00,12,Idle,65.014,1.951,8.551,5.187,1.805,8.139,254.432,0.44,10.598
01-01-2025,20:13:00,44,Active,60.951,3.915,1.61,16.969,1.857,8.299,123.691,0.405,6.377
01-01-2025,20:14:00,36,Idle,68.722,4.539,6.321,39.919,1.499,0.22,83.57,0.533,12.495
01-01-2025,20:15:00,48,Active,66.708,2.984,2.88,45.915,2.86,1.176,418.341,0.586,12.049
01-01-2025,20:16:00,4,Idle,42.424,1.552,8.428,45.069,1.649,0.612,321.524,0.543,3.746
01-01-2025,20:17:00,5,Active,39.738,4.823,8.032,36.09,2.123,3.903,114.983,0.159,8.221
01-01-2025,20:18:00,37,Idle,45.266,4.142,2.558,27.244,4.5,9.342,62.986,0.377,6.881
01-01-2025,20:19:00,8,Active,51.605,1.06,4.104,10.358,2.257,9.555,231.29,0.957,11.306
01-01-2025,20:20:00,42,Idle,81.546,0.889,6.589,11.516,1.932,9.27,141.688,0.947,3.677
01-01-2025,20:21:00,49,Idle,36.635,4.342,3.849,5.518,4.953,1.507,310.346,0.63,10.548
01-01-2025,20:22:00,28,Active,70.205,1.29,8.554,49.325,3.358,7.615,487.974,0.328,13.336
01-01-2025,20:23:00,31,Active,36.853,3.495,7.95,17.903,4.411,6.692,90.608,0.738,6.174
01-01-2025,20:24:00,9,Active,52.422,1.805,8.42,12.673,0.12,1.312,195.218,0.588,7.098
01-01-2025,20:25:00,29,Active,53.847,0.474,3.761,11.131,1.021,7.668,397.429,0.633,1.861
01-01-2025,20:26:00,14,Maintenance,72.996,3.804,3.242,20.202,4.768,7.692,411.03,0.599,13.069
01-01-2025,20:27:00,40,Active,83.465,2.313,4.492,8.997,1.02,2.344,386.393,0.307,4.268
01-01-2025,20:28:00,41,Active,68.352,4.324,4.642,47.885,2.896,0.316,421.616,0.889,2.682
01-01-2025,20:29:00,22,Maintenance,84.239,4.953,7.619,36.855,1.288,1.8,104.131,0.811,5.211
01-01-2025,20:30:00,11,Maintenance,52.677,3.981,5.888,41.481,2.521,8.098,195.729,0.537,0.098
01-01-2025,20:31:00,23,Active,75.353,1.188,5.629,11.744,3.888,7.002,432.968,0.076,8.087
01-01-2025,20:32:00,1,Active,64.435,0.219,7.379,31.026,2.019,5.215,291.319,0.537,14.334
01-01-2025,20:33:00,46,Active,75.727,0.437,2.053,29.577,1.729,0.354,52.147,0.562,2.647
01-01-2025,20:34:00,37,Active,70.8,4.56,3.881,13.688,1.913,0.839,212.715,0.211,10.303
01-01-2025,20:35:00,21,Active,51.034,2.43,5.394,24.15,1.607,8.829,159.229,0.042,9.845
01-01-2025,20:36:00,26,Idle,62.829,3.808,4.186,23.433,1.479,2.97,89.938,0.656,13.541
01-01-2025,20:37:00,46,Active,88.668,0.75,8.948,34.444,1.793,6.139,419.014,0.643,8.25
01-01-2025,20:38:00,36,Idle,69.092,3.688,2.886,25.637,3.268,3.103,173.585,0.214,1.884
01-01-2025,20:39:00,23,Active,71.371,4.314,6.15,24.324,4.912,5.171,51.321,0.987,4.367
01-01-2025,20:40:00,1,Active,43.523,3.415,4.964,7.811,1.603,0.976,276.785,0.143,6.244
01-01-2025,20:41:00,40,Maintenance,63.435,3.918,4.098,45.877,0.613,6.368,296.819,0.817,9.848
01-01-2025,20:42:00,15,Active,45.643,2.747,2.037,25.044,2.611,8.47,98.519,0.942,0.436
01-01-2025,20:43:00,21,Active,75.251,3.831,3.69,16.051,1.004,2.802,122.057,0.91,3.158
01-01-2025,20:44:00,47,Idle,74.124,4.578,4.14,10.3,3.998,1.55,463.292,0.369,0.181
01-01-2025,20:45:00,9,Active,77.237,2.671,3.233,20.92,3.384,0.61,156.985,0.756,1.622
01-01-2025,20:46:00,9,Idle,30.131,3.785,7.895,13.688,1.155,1.191,356.088,0.647,10.721
01-01-2025,20:47:00,10,Maintenance,70.916,4.906,6.804,40.183,4.955,5.78,185.839,0.032,13.753
01-01-2025,20:48:00,26,Active,40.678,0.146,9.04,21.212,3.425,6.411,224.89,0.609,11.968
01-01-2025,20:49:00,41,Active,30.738,3.228,3.192,47.992,1.518,0.554,117.982,0.453,6.546
01-01-2025,20:50:00,35,Active,78.767,2.623,2.996,16.865,3.294,3.67,445.353,0.731,7.042
01-01-2025,20:51:00,25,Active,82.61,1.879,8.933,40.249,0.645,6.555,135.679,0.933,6.427
01-01-2025,20:52:00,26,Active,81.356,4.439,6.746,32.727,3.383,8.537,187.337,0.792,5.519
01-01-2025,20:53:00,11,Active,30.236,3.833,2.209,8.603,0.431,0.334,126.994,0.718,13.904
01-01-2025,20:54:00,38,Active,31.74,1.972,1.603,33.144,4.559,5.599,102.098,0.275,14.771
01-01-2025,20:55:00,2,Idle,74.768,2.204,1.876,46.375,3.968,8.27,99.642,0.28,6.62
01-01-2025,20:56:00,7,Idle,83.19,2.646,2.123,39.19,1.094,6.002,230.458,0.5,8.215
01-01-2025,20:57:00,18,Active,33.927,2.321,3.641,25.522,3.171,1.58,294.383,0.858,11.862
01-01-2025,20:58:00,27,Active,73.335,0.136,6.495,44.203,1.823,4.07,253.188,0.991,7.132
01-01-2025,20:59:00,34,Active,65.113,2.273,9.314,1.396,0.367,8.54,98.342,0.858,11.602
01-01-2025,21:00:00,27,Active,55.122,0.955,1.952,32.171,4.927,9.109,350.443,0.557,0.803
01-01-2025,21:01:00,17,Idle,73.299,1.44,4.694,32.894,4.134,2.156,239.196,0.252,9.085
01-01-2025,21:02:00,43,Idle,81.025,4.988,6.294,47.353,2.74,7.032,94.948,0.371,6.516
01-01-2025,21:03:00,44,Idle,76.341,1.631,9.085,31.284,1.869,2.239,341.565,0.415,0.643
01-01-2025,21:04:00,24,Active,66.066,0.33,9.301,39.11,1.978,1.747,224.165,0.531,4.708
01-01-2025,21:05:00,25,Active,39.812,0.963,6.066,19.316,3.627,0.084,64.789,0.675,7.084
01-01-2025,21:06:00,7,Active,35.8,4.305,4.232,30.321,3.769,2.905,464.589,0.287,2.99
01-01-2025,21:07:00,6,Active,50.257,0.587,1.535,14.664,0.07,8.784,377.356,0.737,1.94
01-01-2025,21:08:00,24,Active,50.785,0.425,6.119,7.158,0.95,6.06,467.426,0.424,3.229
